loggernet_variable,cr1000_name,design_scale_type,design_link,var_norm_split,research_name,logger,type,units,definition,table
Temp_Avg(15),temp_avg15,plot,215,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(16),temp_avg16,plot,216,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(17),temp_avg17,plot,217,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(18),temp_avg18,plot,218,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(19),temp_avg19,plot,219,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(20),temp_avg20,plot,220,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(21),temp_avg21,plot,221,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(22),temp_avg22,plot,222,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(23),temp_avg23,plot,223,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(24),temp_avg24,plot,224,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(25),temp_avg25,plot,225,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(26),temp_avg26,plot,226,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(27),temp_avg27,plot,227,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(28),temp_avg28,plot,228,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(29),temp_avg29,plot,229,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(30),temp_avg30,plot,230,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(31),temp_avg31,plot,231,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(32),temp_avg32,plot,232,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(33),temp_avg33,plot,233,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(34),temp_avg34,plot,234,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(35),temp_avg35,plot,235,y,temp_avg,genx_organb,number,,NA,genx_organb_export
Temp_Avg(36),temp_avg36,plot,236,y,temp_avg,genx_organb,number,,NA,genx_organb_export
PTemp(1),ptemp1,plot,206,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(2),ptemp2,plot,212,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(3),ptemp3,plot,202,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(4),ptemp4,plot,204,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(5),ptemp5,plot,208,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(6),ptemp6,plot,210,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(7),ptemp7,plot,203,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(8),ptemp8,plot,205,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(9),ptemp9,plot,201,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(10),ptemp10,plot,207,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(11),ptemp11,plot,209,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(12),ptemp12,plot,211,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(13),ptemp13,plot,216,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(14),ptemp14,plot,222,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(15),ptemp15,plot,214,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(16),ptemp16,plot,218,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(17),ptemp17,plot,220,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(18),ptemp18,plot,224,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(19),ptemp19,plot,213,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(20),ptemp20,plot,223,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(21),ptemp21,plot,215,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(22),ptemp22,plot,217,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(23),ptemp23,plot,219,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(24),ptemp24,plot,221,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(25),ptemp25,plot,226,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(26),ptemp26,plot,232,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(27),ptemp27,plot,228,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(28),ptemp28,plot,230,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(29),ptemp29,plot,234,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(30),ptemp30,plot,236,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(31),ptemp31,plot,231,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(32),ptemp32,plot,233,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(33),ptemp33,plot,225,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(34),ptemp34,plot,227,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(35),ptemp35,plot,229,y,ptemp,genx_organb,number,,NA,genx_organb_export
PTemp(36),ptemp36,plot,235,y,ptemp,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(1),pin_bdev_avg1,treatment,amb_bare_minus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(2),pin_bdev_avg2,treatment,amb_bare_0,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(3),pin_bdev_avg3,treatment,amb_bare_plus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(4),pin_bdev_avg4,treatment,amb_veg_minus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(5),pin_bdev_avg5,treatment,amb_veg_0,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(6),pin_bdev_avg6,treatment,amb_veg_plus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(7),pin_bdev_avg7,treatment,heated_bare_minus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(8),pin_bdev_avg8,treatment,heated_bare_0,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(9),pin_bdev_avg9,treatment,heated_bare_plus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(10),pin_bdev_avg10,treatment,heated_veg_minus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(11),pin_bdev_avg11,treatment,heated_veg_0,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
PIN_Bdev_Avg(12),pin_bdev_avg12,treatment,heated_veg_plus10,y,pin_bdev_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(1),soil_check_avg1,treatment,amb_bare_minus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(2),soil_check_avg2,treatment,amb_bare_0,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(3),soil_check_avg3,treatment,amb_bare_plus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(4),soil_check_avg4,treatment,amb_veg_minus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(5),soil_check_avg5,treatment,amb_veg_0,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(6),soil_check_avg6,treatment,amb_veg_plus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(7),soil_check_avg7,treatment,heated_bare_minus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(8),soil_check_avg8,treatment,heated_bare_0,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(9),soil_check_avg9,treatment,heated_bare_plus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(10),soil_check_avg10,treatment,heated_veg_minus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(11),soil_check_avg11,treatment,heated_veg_0,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Soil_Check_Avg(12),soil_check_avg12,treatment,heated_veg_plus10,y,soil_check_avg,genx_organb,number,,NA,genx_organb_export
Batt_Check,batt_check,site,logger,n,batt_check,genx_organb,number,,NA,genx_organb_export
BattV,battv,site,logger,n,battv,genx_organb,number,,NA,genx_organb_export
Logger,logger,site,logger,n,logger,genx_organb,character,,NA,genx_organb_export
Program,program,site,logger,n,program,genx_organb,character,,NA,genx_organb_export
Table,table,site,logger,n,table,genx_organb,character,,NA,genx_organb_export
rowid,rowid,key,logger,key,rowid,genx_organb,character,,NA,genx_organb_export
time2,time2,key,logger,key,time2,genx_organb,number,,NA,genx_organb_export
