"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"29","D11",0.754,"L18-20 Spike",50,"Ok",2635.83089279562,2635.83089279562,"Within_Range"
"30","D12",0.702,"L18-20 Spike",50,"Ok",2432.49593477146,2432.49593477146,"Within_Range"
"31","E04",0.965,"L19-80",50,"Ok",3460.90158785516,3460.90158785516,"Within_Range"
"32","E05",1.007,"L19-80",50,"Ok",3625.1336693362,3625.1336693362,"Within_Range"
"33","E06",0.884,"L19-80",50,"Ok",3144.168287856,3144.168287856,"Within_Range"
"34","E07",0.627,"P1A-40",50,"Ok",2139.22436069817,2139.22436069817,"Within_Range"
"35","E08",0.6,"P1A-40",50,"Ok",2033.64659403178,2033.64659403178,"Within_Range"
"36","E09",0.541,"P1A-40",50,"Ok",1802.93962242746,1802.93962242746,"Within_Range"
"37","E10",0.627,"P1A-40 Spike",50,"Ok",2139.22436069817,2139.22436069817,"Within_Range"
"38","E11",0.596,"P1A-40 Spike",50,"Ok",2018.00544341454,2018.00544341454,"Within_Range"
"39","E12",0.573,"P1A-40 Spike",50,"Ok",1928.0688273654,1928.0688273654,"Within_Range"
"40","F04",1.136,"L20-20",50,"Ok",4129.56077674227,4129.56077674227,"Within_Range"
"41","F05",1.164,"L20-20",50,"Ok",4239.04883106297,4239.04883106297,"Within_Range"
"42","F06",0.897,"L20-20",50,"Ok",3195.00202736203,3195.00202736203,"Within_Range"
"43","F07",0.779,"P1B-20",50,"Ok",2733.58808415338,2733.58808415338,"Within_Range"
"44","F08",0.714,"P1B-20",50,"Ok",2479.41938662319,2479.41938662319,"Within_Range"
"45","F09",0.758,"P1B-20",50,"Ok",2651.47204341286,2651.47204341286,"Within_Range"
"46","G04",1.126,"L20-40",50,"Ok",4090.45790019916,4090.45790019916,"Within_Range"
"47","G05",0.867,"L20-40",50,"Ok",3077.69339773272,3077.69339773272,"Within_Range"
"48","G06",0.82,"L20-40",50,"Ok",2893.90987798012,2893.90987798012,"Within_Range"
"49","G07",0.687,"P1B-40",50,"Ok",2373.84161995681,2373.84161995681,"Within_Range"
"50","G08",0.598,"P1B-40",50,"Ok",2025.82601872316,2025.82601872316,"Within_Range"
"51","G09",0.584,"P1B-40",50,"Ok",1971.08199156281,1971.08199156281,"Within_Range"
"52","G10",0.712,"P2B-40 Dup",50,"Ok",2471.59881131457,2471.59881131457,"Within_Range"
"53","G11",0.772,"P2B-40 Dup",50,"Ok",2706.21607057321,2706.21607057321,"Within_Range"
"54","G12",0.718,"P2B-40 Dup",50,"Ok",2495.06053724043,2495.06053724043,"Within_Range"
"55","H01",0.842,"L18-20",50,"Ok",2979.93620637495,2979.93620637495,"Within_Range"
"56","H02",0.796,"L18-20",50,"Ok",2800.06297427666,2800.06297427666,"Within_Range"
"57","H03",0.772,"L18-20",50,"Ok",2706.21607057321,2706.21607057321,"Within_Range"
"58","H04",0.806,"L20-80",50,"Ok",2839.16585081977,2839.16585081977,"Within_Range"
"59","H05",0.834,"L20-80",50,"Ok",2948.65390514047,2948.65390514047,"Within_Range"
"60","H06",0.774,"L20-80",50,"Ok",2714.03664588183,2714.03664588183,"Within_Range"
"61","H07",0.817,"P2A-20",50,"Ok",2882.17901501718,2882.17901501718,"Within_Range"
"62","H08",0.76,"P2A-20",50,"Ok",2659.29261872148,2659.29261872148,"Within_Range"
"63","H09",0.755,"P2A-20",50,"Ok",2639.74118044993,2639.74118044993,"Within_Range"
