"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"292","F04",0.751,"P4B-20",50,"Ok",2912.89035344366,2912.89035344366,"Within_Range"
"293","F05",0.591,"P4B-20",50,"Ok",2208.85378375269,2208.85378375269,"Within_Range"
"294","F06",0.466,"P4B-20",50,"Ok",1658.82521368163,1658.82521368163,"Within_Range"
"295","F07",0.779,"P5B-40",50,"Ok",3036.09675313958,3036.09675313958,"Within_Range"
"296","F08",0.739,"P5B-40",50,"Ok",2860.08761071684,2860.08761071684,"Within_Range"
"297","F09",0.796,"P5B-40",50,"Ok",3110.90063866925,3110.90063866925,"Within_Range"
"298","G04",0.668,"P4B-40",50,"Ok",2547.67138291647,2547.67138291647,"Within_Range"
"299","G05",0.689,"P4B-40",50,"Ok",2640.07618268841,2640.07618268841,"Within_Range"
"300","G06",0.529,"P4B-40",50,"Ok",1936.03961299744,1936.03961299744,"Within_Range"
"301","G07",0.592,"P6A-20",50,"Ok",2213.25401231326,2213.25401231326,"Within_Range"
"302","G08",0.714,"P6A-20",50,"Ok",2750.08189670263,2750.08189670263,"Within_Range"
"303","G09",0.69,"P6A-20",50,"Ok",2644.47641124898,2644.47641124898,"Within_Range"
"304","G10",0.782,"P7A-20 Dup",50,"Ok",3049.29743882129,3049.29743882129,"Within_Range"
"305","G11",0.747,"P7A-20 Dup",50,"Ok",2895.28943920139,2895.28943920139,"Within_Range"
"306","G12",0.784,"P7A-20 Dup",50,"Ok",3058.09789594242,3058.09789594242,"Within_Range"
"307","H01",0.147,"P3A-20",50,"Ok",255.152302860258,255.152302860258,"Within_Range"
"308","H02",0.168,"P3A-20",50,"Ok",347.557102632198,347.557102632198,"Within_Range"
"309","H03",0.132,"P3A-20",50,"Ok",189.14887445173,189.14887445173,"Within_Range"
"310","H04",0.895,"P5A-20",50,"Ok",3546.52326616553,3546.52326616553,"Within_Range"
"311","H05",0.829,"P5A-20",50,"Ok",3256.10818116801,3256.10818116801,"Within_Range"
"312","H06",0.797,"P5A-20",50,"Ok",3115.30086722982,3115.30086722982,"Within_Range"
"313","H07",0.756,"P6A-40",50,"Ok",2934.89149624651,2934.89149624651,"Within_Range"
"314","H08",0.613,"P6A-40",50,"Ok",2305.6588120852,2305.6588120852,"Within_Range"
"315","H09",0.744,"P6A-40",50,"Ok",2882.08875351968,2882.08875351968,"Within_Range"
"316","A04",0.79,"P7B-20",50,"Ok",2871.21329372241,2871.21329372241,"Within_Range"
"317","A05",0.681,"P7B-20",50,"Ok",2426.58163472179,2426.58163472179,"Within_Range"
"318","A06",0.723,"P7B-20",50,"Ok",2597.90759507066,2597.90759507066,"Within_Range"
"319","A07",0.589,"P9B-20",50,"Ok",2051.29619776714,2051.29619776714,"Within_Range"
"320","A08",0.571,"P9B-20",50,"Ok",1977.87078618905,1977.87078618905,"Within_Range"
"321","A09",0.624,"P9B-20",50,"Ok",2194.06783139119,2194.06783139119,"Within_Range"
"322","A10",0.763,"P10B-40",50,"Ok",2761.07517635529,2761.07517635529,"Within_Range"
"323","A11",0.74,"P10B-40",50,"Ok",2667.25381711662,2667.25381711662,"Within_Range"
"324","A12",0.584,"P10B-40",50,"Ok",2030.90025010656,2030.90025010656,"Within_Range"
"325","B04",0.682,"P7B-40",50,"Ok",2430.66082425391,2430.66082425391,"Within_Range"
"326","B05",0.794,"P7B-40",50,"Ok",2887.53005185088,2887.53005185088,"Within_Range"
"327","B06",0.764,"P7B-40",50,"Ok",2765.1543658874,2765.1543658874,"Within_Range"
"328","B10",0.818,"P11A-20",50,"Ok",2985.43060062166,2985.43060062166,"Within_Range"
"329","B11",0.905,"P11A-20",50,"Ok",3340.32008991573,3340.32008991573,"Within_Range"
"330","B12",0.843,"P11A-20",50,"Ok",3087.41033892455,3087.41033892455,"Within_Range"
"331","C04",0.4,"P8A-20",50,"Ok",1280.32937619725,1280.32937619725,"Within_Range"
"332","C05",0.409,"P8A-20",50,"Ok",1317.0420819863,1317.0420819863,"Within_Range"
"333","C06",0.395,"P8A-20",50,"Ok",1259.93342853667,1259.93342853667,"Within_Range"
"334","C07",0.533,"P9B-20 Dup",50,"Ok",1822.86158396865,1822.86158396865,"Within_Range"
"335","C08",0.614,"P9B-20 Dup",50,"Ok",2153.27593607003,2153.27593607003,"Within_Range"
"336","C09",0.651,"P9B-20 Dup",50,"Ok",2304.20594875832,2304.20594875832,"Within_Range"
"337","C10",0.632,"P11A-40",50,"Ok",2226.70134764812,2226.70134764812,"Within_Range"
"338","C11",0.737,"P11A-40",50,"Ok",2655.01624852028,2655.01624852028,"Within_Range"
"339","C12",0.521,"P11A-40",50,"Ok",1773.91130958326,1773.91130958326,"Within_Range"
"340","D04",0.478,"P8A-40",50,"Ok",1598.50615970229,1598.50615970229,"Within_Range"
"341","D05",0.578,"P8A-40",50,"Ok",2006.42511291386,2006.42511291386,"Within_Range"
"342","D06",0.48,"P8A-40",50,"Ok",1606.66453876652,1606.66453876652,"Within_Range"
"343","D10",0.858,"P7A-40 Spike",50,"Ok",3148.59818190629,3148.59818190629,"Within_Range"
"344","D11",0.797,"P7A-40 Spike",50,"Ok",2899.76762044723,2899.76762044723,"Within_Range"
"345","D12",0.911,"P7A-40 Spike",50,"Ok",3364.79522710843,3364.79522710843,"Within_Range"
"346","E04",0.419,"P8B-20",50,"Ok",1357.83397730745,1357.83397730745,"Within_Range"
"347","E05",0.454,"P8B-20",50,"Ok",1500.60561093151,1500.60561093151,"Within_Range"
"348","E06",0.483,"P8B-20",50,"Ok",1618.90210736286,1618.90210736286,"Within_Range"
"349","E07",0.616,"P9B-40",50,"Ok",2161.43431513427,2161.43431513427,"Within_Range"
"350","E08",0.749,"P9B-40",50,"Ok",2703.96652290567,2703.96652290567,"Within_Range"
"351","E09",0.665,"P9B-40",50,"Ok",2361.31460220794,2361.31460220794,"Within_Range"
"352","E10",0.616,"P9B-40 Spike",50,"Ok",2161.43431513427,2161.43431513427,"Within_Range"
"353","E11",0.814,"P9B-40 Spike",50,"Ok",2969.11384249319,2969.11384249319,"Within_Range"
"354","E12",0.717,"P9B-40 Spike",50,"Ok",2573.43245787796,2573.43245787796,"Within_Range"
"355","F04",0.624,"P8B-40",50,"Ok",2194.06783139119,2194.06783139119,"Within_Range"
"356","F05",0.529,"P8B-40",50,"Ok",1806.54482584019,1806.54482584019,"Within_Range"
"357","F06",0.566,"P8B-40",50,"Ok",1957.47483852848,1957.47483852848,"Within_Range"
"358","F07",0.696,"P10A-20",50,"Ok",2487.76947770353,2487.76947770353,"Within_Range"
"359","F08",0.575,"P10A-20",50,"Ok",1994.18754431752,1994.18754431752,"Within_Range"
"360","F09",0.681,"P10A-20",50,"Ok",2426.58163472179,2426.58163472179,"Within_Range"
"361","G04",0.649,"P9A-20",50,"Ok",2296.04756969409,2296.04756969409,"Within_Range"
"362","G05",0.598,"P9A-20",50,"Ok",2088.00890355618,2088.00890355618,"Within_Range"
"363","G06",0.604,"P9A-20",50,"Ok",2112.48404074888,2112.48404074888,"Within_Range"
"364","G07",0.755,"P10A-40",50,"Ok",2728.44166009836,2728.44166009836,"Within_Range"
"365","G08",0.63,"P10A-40",50,"Ok",2218.54296858389,2218.54296858389,"Within_Range"
"366","G09",0.561,"P10A-40",50,"Ok",1937.0788908679,1937.0788908679,"Within_Range"
"367","G10",0.663,"P11A-40 Dup",50,"Ok",2353.15622314371,2353.15622314371,"Within_Range"
"368","G11",0.706,"P11A-40 Dup",50,"Ok",2528.56137302469,2528.56137302469,"Within_Range"
"369","G12",0.629,"P11A-40 Dup",50,"Ok",2214.46377905177,2214.46377905177,"Within_Range"
"370","H01",0.622,"P7A-40",50,"Ok",2185.90945232696,2185.90945232696,"Within_Range"
"371","H02",0.798,"P7A-40",50,"Ok",2903.84680997934,2903.84680997934,"Within_Range"
"372","H03",0.812,"P7A-40",50,"Ok",2960.95546342896,2960.95546342896,"Within_Range"
"373","H04",0.661,"P9A-40",50,"Ok",2344.99784407948,2344.99784407948,"Within_Range"
"374","H05",0.685,"P9A-40",50,"Ok",2442.89839285026,2442.89839285026,"Within_Range"
"375","H06",0.566,"P9A-40",50,"Ok",1957.47483852848,1957.47483852848,"Within_Range"
"376","H07",0.628,"P10B-20",50,"Ok",2210.38458951966,2210.38458951966,"Within_Range"
"377","H08",0.585,"P10B-20",50,"Ok",2034.97943963868,2034.97943963868,"Within_Range"
"378","H09",0.721,"P10B-20",50,"Ok",2589.74921600642,2589.74921600642,"Within_Range"
"379","A04",0.858,"P11B-40",50,"Ok",3502.01124402847,3502.01124402847,"Within_Range"
"380","A05",0.749,"P11B-40",50,"Ok",3009.29753600558,3009.29753600558,"Within_Range"
"381","A06",0.818,"P11B-40",50,"Ok",3321.19887411181,3321.19887411181,"Within_Range"
"382","A07",0.571,"L4-20",50,"Ok",2204.68248987647,2204.68248987647,"Within_Range"
"383","A08",0.554,"L4-20",50,"Ok",2127.8372326619,2127.8372326619,"Within_Range"
"384","A09",0.556,"L4-20",50,"Ok",2136.87785115773,2136.87785115773,"Within_Range"
"385","B04",0.986,"P12A-20",50,"Ok",4080.61082776176,4080.61082776176,"Within_Range"
"386","B05",1.065,"P12A-20",50,"Ok",4437.71525834715,4437.71525834715,"Within_Range"
"387","B06",0.868,"P12A-20",50,"Ok",3547.21433650763,3547.21433650763,"Within_Range"
"388","C04",0.723,"P12A-40",50,"Ok",2891.76949555976,2891.76949555976,"Within_Range"
"389","C05",0.778,"P12A-40",50,"Ok",3140.38650419516,3140.38650419516,"Within_Range"
"390","C06",0.801,"P12A-40",50,"Ok",3244.35361689723,3244.35361689723,"Within_Range"
"391","C07",0.474,"L4-20 Dup",50,"Ok",1766.21249282859,1766.21249282859,"Within_Range"
"392","C08",0.494,"L4-20 Dup",50,"Ok",1856.61867778692,1856.61867778692,"Within_Range"
"393","C09",0.467,"L4-20 Dup",50,"Ok",1734.57032809318,1734.57032809318,"Within_Range"
"394","D04",0.768,"P12B-20",50,"Ok",3095.183411716,3095.183411716,"Within_Range"
"395","D05",0.79,"P12B-20",50,"Ok",3194.63021517015,3194.63021517015,"Within_Range"
"396","D06",0.843,"P12B-20",50,"Ok",3434.20660530972,3434.20660530972,"Within_Range"
"397","D10",0.798,"P11B-20 Spike",50,"Ok",3230.79268915349,3230.79268915349,"Within_Range"
"398","D11",0.73,"P11B-20 Spike",50,"Ok",2923.41166029517,2923.41166029517,"Within_Range"
"399","D12",0.727,"P11B-20 Spike",50,"Ok",2909.85073255142,2909.85073255142,"Within_Range"
"400","E04",0.837,"P12B-40",50,"Ok",3407.08474982222,3407.08474982222,"Within_Range"
"401","E05",0.654,"P12B-40",50,"Ok",2579.86815745353,2579.86815745353,"Within_Range"
"402","E06",0.849,"P12B-40",50,"Ok",3461.32846079722,3461.32846079722,"Within_Range"
"403","F04",0.098,"P3B-20",1,"Ok",1.33152431224087,1.33152431224087,"Within_Range"
"404","F05",0.1,"P3B-20",1,"Ok",1.51233668215753,1.51233668215753,"Within_Range"
"405","F06",0.127,"P3B-20",1,"Ok",3.95330367603235,3.95330367603235,"Within_Range"
"406","G04",0.473,"L4-40",50,"Ok",1761.69218358067,1761.69218358067,"Within_Range"
"407","G05",0.55,"L4-40",50,"Ok",2109.75599567023,2109.75599567023,"Within_Range"
"408","G06",0.493,"L4-40",50,"Ok",1852.098368539,1852.098368539,"Within_Range"
"409","H01",0.803,"P11B-20",50,"Ok",3253.39423539307,3253.39423539307,"Within_Range"
"410","H02",0.77,"P11B-20",50,"Ok",3104.22403021183,3104.22403021183,"Within_Range"
"411","H03",0.755,"P11B-20",50,"Ok",3036.41939149308,3036.41939149308,"Within_Range"
"412","H04",0.731,"L4-80",50,"Ok",2927.93196954309,2927.93196954309,"Within_Range"
"413","H05",0.721,"L4-80",50,"Ok",2882.72887706393,2882.72887706393,"Within_Range"
"414","H06",0.837,"L4-80",50,"Ok",3407.08474982222,3407.08474982222,"Within_Range"
