Year,Community,Chamber,Treatment,Core,Corelength,RootMass,C3RhizMass,C4RhizMass,OtherRhizMass,TotalRhizMass,RootRhizMass,,
1989,SP,13,A,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,13,A,3,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,3,C,1,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,3,C,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,3,C,3,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,6,C,1,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,6,C,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,6,C,3,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,7,C,1,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,7,C,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,7,C,3,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,12,C,1,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,12,C,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,12,C,3,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,15,C,1,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,15,C,2,-99,-99,-99,-99,-99,-99,-99,,
1989,SP,15,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,1,E,1,20,0.6505,-99,-99,-99,0.3865,-99,,
1990,MX,1,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,1,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,4,E,1,20,0.5611,-99,-99,-99,0.3898,-99,,
1990,MX,4,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,4,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,8,E,1,20,0.8637,-99,-99,-99,0.6608,-99,,
1990,MX,8,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,8,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,11,E,1,20,0.6313,-99,-99,-99,0.5203,-99,,
1990,MX,11,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,11,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,13,E,1,20,0.4872,-99,-99,-99,0.8162,-99,,
1990,MX,13,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,13,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,2,A,1,20,0.662,-99,-99,-99,0.8114,-99,,
1990,MX,2,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,2,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,6,A,1,20,0.3611,-99,-99,-99,0.59,-99,,
1990,MX,6,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,6,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,9,A,1,20,0.5193,-99,-99,-99,0.6618,-99,,
1990,MX,9,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,9,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,12,A,1,20,0.7598,-99,-99,-99,1.1482,-99,,
1990,MX,12,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,12,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,15,A,1,20,0.5351,-99,-99,-99,0.8033,-99,,
1990,MX,15,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,15,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,3,C,1,20,0.2437,-99,-99,-99,0.2595,-99,,
1990,MX,3,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,3,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,5,C,1,20,0.4089,-99,-99,-99,0.3367,-99,,
1990,MX,5,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,5,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,7,C,1,20,1.3068,-99,-99,-99,1.4389,-99,,
1990,MX,7,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,7,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,10,C,1,20,0.4039,-99,-99,-99,0.2648,-99,,
1990,MX,10,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,10,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,14,C,1,20,0.1802,-99,-99,-99,0.3634,-99,,
1990,MX,14,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,MX,14,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,1,E,1,20,0.779,-99,-99,-99,0.3573,-99,,
1990,SC,1,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,1,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,6,E,1,20,0.8558,-99,-99,-99,1.1936,-99,,
1990,SC,6,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,6,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,9,E,1,20,0.9203,-99,-99,-99,0.9204,-99,,
1990,SC,9,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,9,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,10,E,1,20,0.8332,-99,-99,-99,0.4347,-99,,
1990,SC,10,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,10,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,14,E,1,20,0.8962,-99,-99,-99,0.5333,-99,,
1990,SC,14,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,14,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,2,A,1,20,0.6605,-99,-99,-99,1.1435,-99,,
1990,SC,2,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,2,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,4,A,1,20,0.7108,-99,-99,-99,0.8762,-99,,
1990,SC,4,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,4,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,8,A,1,20,0.6724,-99,-99,-99,1.0996,-99,,
1990,SC,8,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,8,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,12,A,1,20,0.5114,-99,-99,-99,0.3904,-99,,
1990,SC,12,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,12,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,15,A,1,20,0.6869,-99,-99,-99,1.0688,-99,,
1990,SC,15,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,15,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,3,C,1,20,0.3082,-99,-99,-99,0,-99,,
1990,SC,3,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,3,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,5,C,1,20,0.8197,-99,-99,-99,1.6154,-99,,
1990,SC,5,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,5,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,7,C,1,20,0.482,-99,-99,-99,0.2785,-99,,
1990,SC,7,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,7,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,11,C,1,20,0.5812,-99,-99,-99,0.328,-99,,
1990,SC,11,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,11,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,13,C,1,20,0.3967,-99,-99,-99,0.2011,-99,,
1990,SC,13,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SC,13,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,1,E,1,5,0.3886,-99,-99,-99,0.5478,-99,,
1990,SP,1,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,1,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,4,E,1,5,0.3897,-99,-99,-99,0.2946,-99,,
1990,SP,4,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,4,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,8,E,1,5,0.3849,-99,-99,-99,0.3997,-99,,
1990,SP,8,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,8,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,10,E,1,5,0.1987,-99,-99,-99,0.068,-99,,
1990,SP,10,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,10,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,14,E,1,5,0.2785,-99,-99,-99,0.3588,-99,,
1990,SP,14,E,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,14,E,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,2,A,1,5,0.2899,-99,-99,-99,0.3761,-99,,
1990,SP,2,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,2,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,5,A,1,5,0.2414,-99,-99,-99,0.2648,-99,,
1990,SP,5,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,5,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,9,A,1,5,0.3779,-99,-99,-99,0.4846,-99,,
1990,SP,9,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,9,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,11,A,1,5,0.3413,-99,-99,-99,0.2125,-99,,
1990,SP,11,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,11,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,13,A,1,5,0.4426,-99,-99,-99,0.4114,-99,,
1990,SP,13,A,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,13,A,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,3,C,1,5,0.4458,-99,-99,-99,0.4016,-99,,
1990,SP,3,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,3,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,6,C,1,5,0.2207,-99,-99,-99,0.0998,-99,,
1990,SP,6,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,6,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,7,C,1,5,0.4109,-99,-99,-99,0.5377,-99,,
1990,SP,7,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,7,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,12,C,1,5,0.3309,-99,-99,-99,0.4897,-99,,
1990,SP,12,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,12,C,3,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,15,C,1,5,0.1846,-99,-99,-99,0.2348,-99,,
1990,SP,15,C,2,-99,-99,-99,-99,-99,-99,-99,,
1990,SP,15,C,3,-99,-99,-99,-99,-99,-99,-99,,
1991,MX,1,E,1,20,0.34,-99,-99,-99,0.297,-99,,
1991,MX,1,E,2,21,0.897,-99,-99,-99,0.667,-99,,
1991,MX,1,E,3,18.5,0.21,-99,-99,-99,0.451,-99,,
1991,MX,4,E,1,20.5,0.213,-99,-99,-99,0.355,-99,,
1991,MX,4,E,2,20,2.855,-99,-99,-99,0.51,-99,,
1991,MX,4,E,3,20,0.083,-99,-99,-99,0.218,-99,,
1991,MX,8,E,1,20.5,0.383,-99,-99,-99,0.428,-99,,
1991,MX,8,E,2,22,1.307,-99,-99,-99,0.885,-99,,
1991,MX,8,E,3,19.5,1.033,-99,-99,-99,0.566,-99,,
1991,MX,11,E,1,21.5,0.918,-99,-99,-99,0.64,-99,,
1991,MX,11,E,2,19.5,0.021,-99,-99,-99,0.258,-99,,
1991,MX,11,E,3,19,0.174,-99,-99,-99,0.269,-99,,
1991,MX,13,E,1,16,0.759,-99,-99,-99,0.442,-99,,
1991,MX,13,E,2,17.5,0.855,-99,-99,-99,0.384,-99,,
1991,MX,13,E,3,16.5,0.609,-99,-99,-99,0.5,-99,,
1991,MX,2,A,1,-99,-99,-99,-99,-99,-99,-99,,
1991,MX,2,A,2,22.5,0.213,-99,-99,-99,0.661,-99,,
1991,MX,2,A,3,19.5,0.284,-99,-99,-99,0.342,-99,,
1991,MX,6,A,1,17.5,0.892,-99,-99,-99,0.31,-99,,
1991,MX,6,A,2,19.5,0.816,-99,-99,-99,0.512,-99,,
1991,MX,6,A,3,17,0.257,-99,-99,-99,0.589,-99,,
1991,MX,9,A,1,21.5,1.224,-99,-99,-99,0.32,-99,,
1991,MX,9,A,2,16.5,0.141,-99,-99,-99,0.156,-99,,
1991,MX,9,A,3,17,1.249,-99,-99,-99,0.677,-99,,
1991,MX,12,A,1,21,0.386,-99,-99,-99,0.259,-99,,
1991,MX,12,A,2,21.5,0.165,-99,-99,-99,0.318,-99,,
1991,MX,12,A,3,18.5,0.184,-99,-99,-99,0.166,-99,,
1991,MX,15,A,1,11.5,0.428,-99,-99,-99,0.37,-99,,
1991,MX,15,A,2,9,1.495,-99,-99,-99,0.417,-99,,
1991,MX,15,A,3,13.5,0.256,-99,-99,-99,0.152,-99,,
1991,MX,3,C,1,22,0.892,-99,-99,-99,0.31,-99,,
1991,MX,3,C,2,22,0.394,-99,-99,-99,0.235,-99,,
1991,MX,3,C,3,19.5,0.357,-99,-99,-99,0.23,-99,,
1991,MX,5,C,1,16,0.273,-99,-99,-99,0.372,-99,,
1991,MX,5,C,2,19.5,0.416,-99,-99,-99,0.59,-99,,
1991,MX,5,C,3,19.5,1.332,-99,-99,-99,0.536,-99,,
1991,MX,7,C,1,20,0.399,-99,-99,-99,0.611,-99,,
1991,MX,7,C,2,22,0.998,-99,-99,-99,0.78,-99,,
1991,MX,7,C,3,21.5,0.822,-99,-99,-99,0.452,-99,,
1991,MX,10,C,1,20,0.388,-99,-99,-99,0.203,-99,,
1991,MX,10,C,2,20.5,1.473,-99,-99,-99,0.259,-99,,
1991,MX,10,C,3,19.5,0.707,-99,-99,-99,0.273,-99,,
1991,MX,14,C,1,19.5,0.727,-99,-99,-99,0.123,-99,,
1991,MX,14,C,2,19,0.506,-99,-99,-99,0.147,-99,,
1991,MX,14,C,3,15,0.266,-99,-99,-99,0.16,-99,,
1991,SC,1,E,1,20,0.102,-99,-99,-99,0.179,-99,,
1991,SC,1,E,2,20,1.577,-99,-99,-99,0.383,-99,,
1991,SC,1,E,3,20,0.548,-99,-99,-99,0.634,-99,,
1991,SC,6,E,1,13.5,1.273,-99,-99,-99,0.429,-99,,
1991,SC,6,E,2,10,0.728,-99,-99,-99,0.416,-99,,
1991,SC,6,E,3,5.5,0.054,-99,-99,-99,0.273,-99,,
1991,SC,9,E,1,-99,-99,-99,-99,-99,-99,-99,,
1991,SC,9,E,2,-99,-99,-99,-99,-99,-99,-99,,
1991,SC,9,E,3,-99,-99,-99,-99,-99,-99,-99,,
1991,SC,10,E,1,11.5,0.269,-99,-99,-99,1.129,-99,,
1991,SC,10,E,2,15.5,0.557,-99,-99,-99,0.402,-99,,
1991,SC,10,E,3,14.5,1.26,-99,-99,-99,0.684,-99,,
1991,SC,14,E,1,12,0.553,-99,-99,-99,0.441,-99,,
1991,SC,14,E,2,16,0.195,-99,-99,-99,0.32,-99,,
1991,SC,14,E,3,13.5,0.024,-99,-99,-99,0.608,-99,,
1991,SC,2,A,1,-99,-99,-99,-99,-99,-99,-99,,
1991,SC,2,A,2,21,0.267,-99,-99,-99,0.249,-99,,
1991,SC,2,A,3,17,0.878,-99,-99,-99,0.562,-99,,
1991,SC,4,A,1,10.5,0.124,-99,-99,-99,0.133,-99,,
1991,SC,4,A,2,11.5,0.049,-99,-99,-99,0.313,-99,,
1991,SC,4,A,3,17,0.581,-99,-99,-99,0.303,-99,,
1991,SC,8,A,1,14,0,-99,-99,-99,0.112,-99,,
1991,SC,8,A,2,17,0,-99,-99,-99,0.298,-99,,
1991,SC,8,A,3,18,0.231,-99,-99,-99,0.409,-99,,
1991,SC,12,A,1,11,0.402,-99,-99,-99,0.368,-99,,
1991,SC,12,A,2,6,0.246,-99,-99,-99,0.252,-99,,
1991,SC,12,A,3,12.5,0.4,-99,-99,-99,0.241,-99,,
1991,SC,15,A,1,17,0.257,-99,-99,-99,0.39,-99,,
1991,SC,15,A,2,13.5,0.582,-99,-99,-99,0.355,-99,,
1991,SC,15,A,3,9,0.361,-99,-99,-99,0.319,-99,,
1991,SC,3,C,1,9,0.013,-99,-99,-99,0.277,-99,,
1991,SC,3,C,2,9.5,0,-99,-99,-99,0.101,-99,,
1991,SC,3,C,3,11.5,0,-99,-99,-99,0.059,-99,,
1991,SC,5,C,1,20,0.701,-99,-99,-99,0.194,-99,,
1991,SC,5,C,2,18,0.038,-99,-99,-99,0.2,-99,,
1991,SC,5,C,3,10,0,-99,-99,-99,0.058,-99,,
1991,SC,7,C,1,5,0,-99,-99,-99,0.076,-99,,
1991,SC,7,C,2,14.5,0.162,-99,-99,-99,0.119,-99,,
1991,SC,7,C,3,10.5,0,-99,-99,-99,0.119,-99,,
1991,SC,11,C,1,6,0.017,-99,-99,-99,0.161,-99,,
1991,SC,11,C,2,4.5,0.05,-99,-99,-99,0.101,-99,,
1991,SC,11,C,3,11.5,0.196,-99,-99,-99,0.199,-99,,
1991,SC,13,C,1,12.5,0.201,-99,-99,-99,0.21,-99,,
1991,SC,13,C,2,13,0.69,-99,-99,-99,0.205,-99,,
1991,SC,13,C,3,9,0.128,-99,-99,-99,0.087,-99,,
1991,SP,1,E,1,5,0.035,-99,-99,-99,0.148,-99,,
1991,SP,1,E,2,5,0.244,-99,-99,-99,0.623,-99,,
1991,SP,1,E,3,-99,-99,-99,-99,-99,-99,-99,,
1991,SP,4,E,1,5,0.0856,-99,-99,-99,0.2391,-99,,
1991,SP,4,E,2,5,0.01,-99,-99,-99,0.2868,-99,,
1991,SP,4,E,3,5,0.1559,-99,-99,-99,0.16,-99,,
1991,SP,8,E,1,5,0.0159,-99,-99,-99,0.1984,-99,,
1991,SP,8,E,2,5,0.827,-99,-99,-99,0.565,-99,,
1991,SP,8,E,3,5,0.2602,-99,-99,-99,0.4417,-99,,
1991,SP,10,E,1,5,0.0414,-99,-99,-99,0.1575,-99,,
1991,SP,10,E,2,5,0.3281,-99,-99,-99,0.2492,-99,,
1991,SP,10,E,3,5,0.056,-99,-99,-99,0.1732,-99,,
1991,SP,14,E,1,5,0.1757,-99,-99,-99,0.1945,-99,,
1991,SP,14,E,2,5,0.4163,-99,-99,-99,0.1765,-99,,
1991,SP,14,E,3,5,0.1919,-99,-99,-99,0.1193,-99,,
1991,SP,2,A,1,5,0.303,-99,-99,-99,0.209,-99,,
1991,SP,2,A,2,5,0.283,-99,-99,-99,0.1826,-99,,
1991,SP,2,A,3,5,0.268,-99,-99,-99,0.147,-99,,
1991,SP,5,A,1,5,0.1045,-99,-99,-99,0.674,-99,,
1991,SP,5,A,2,5,0.1506,-99,-99,-99,0.1424,-99,,
1991,SP,5,A,3,5,0.13,-99,-99,-99,0.1295,-99,,
1991,SP,9,A,1,5,0,-99,-99,-99,0.1474,-99,,
1991,SP,9,A,2,5,0.1736,-99,-99,-99,0.2187,-99,,
1991,SP,9,A,3,5,0.8933,-99,-99,-99,0.561,-99,,
1991,SP,11,A,1,5,0.0793,-99,-99,-99,0.1301,-99,,
1991,SP,11,A,2,5,0.0363,-99,-99,-99,0.1024,-99,,
1991,SP,11,A,3,5,0.1045,-99,-99,-99,0.127,-99,,
1991,SP,13,A,1,5,0.0832,-99,-99,-99,0.2182,-99,,
1991,SP,13,A,2,5,0.1805,-99,-99,-99,0.2576,-99,,
1991,SP,13,A,3,5,0.0298,-99,-99,-99,0.1658,-99,,
1991,SP,3,C,1,5,0.031,-99,-99,-99,0.247,-99,,
1991,SP,3,C,2,5,0.2653,-99,-99,-99,0.2176,-99,,
1991,SP,3,C,3,5,0.1944,-99,-99,-99,0.1099,-99,,
1991,SP,6,C,1,5,0.197,-99,-99,-99,1.3506,-99,,
1991,SP,6,C,2,5,0.2129,-99,-99,-99,0.1854,-99,,
1991,SP,6,C,3,5,0.011,-99,-99,-99,0.1704,-99,,
1991,SP,7,C,1,5,0.1978,-99,-99,-99,0.153,-99,,
1991,SP,7,C,2,5,0.1717,-99,-99,-99,0.1903,-99,,
1991,SP,7,C,3,5,0.5126,-99,-99,-99,0.2444,-99,,
1991,SP,12,C,1,5,0.3641,-99,-99,-99,0.2872,-99,,
1991,SP,12,C,2,5,0.1375,-99,-99,-99,0.2183,-99,,
1991,SP,12,C,3,5,0.5798,-99,-99,-99,0.4508,-99,,
1991,SP,15,C,1,5,0.2296,-99,-99,-99,0.1253,-99,,
1991,SP,15,C,2,5,0.1508,-99,-99,-99,0.1602,-99,,
1991,SP,15,C,3,5,0.2885,-99,-99,-99,0.1775,-99,,
1992,MX,1,E,1,17,-99,-99,-99,-99,-99,0.588,,
1992,MX,1,E,2,17.5,-99,-99,-99,-99,-99,1.2975,,
1992,MX,1,E,3,17,-99,-99,-99,-99,-99,0.509,,
1992,MX,4,E,1,20,-99,-99,-99,-99,-99,3.5891,,
1992,MX,4,E,2,19,-99,-99,-99,-99,-99,0.5005,,
1992,MX,4,E,3,19,-99,-99,-99,-99,-99,1.7854,,
1992,MX,8,E,1,21,-99,-99,-99,-99,-99,0.422,,
1992,MX,8,E,2,20,-99,-99,-99,-99,-99,0.643,,
1992,MX,8,E,3,18.5,-99,-99,-99,-99,-99,0.725,,
1992,MX,11,E,1,18,-99,-99,-99,-99,-99,0.546,,
1992,MX,11,E,2,19,-99,-99,-99,-99,-99,0.668,,
1992,MX,11,E,3,15,-99,-99,-99,-99,-99,1.027,,
1992,MX,13,E,1,18,-99,-99,-99,-99,-99,1.291,,
1992,MX,13,E,2,18,-99,-99,-99,-99,-99,1.3,,
1992,MX,13,E,3,19,-99,-99,-99,-99,-99,1.31,,
1992,MX,2,A,1,0,-99,-99,-99,-99,-99,-99,,
1992,MX,2,A,2,19,-99,-99,-99,-99,-99,0.4835,,
1992,MX,2,A,3,19,-99,-99,-99,-99,-99,0.6398,,
1992,MX,6,A,1,17,-99,-99,-99,-99,-99,0.4057,,
1992,MX,6,A,2,18,-99,-99,-99,-99,-99,0.4924,,
1992,MX,6,A,3,15,-99,-99,-99,-99,-99,1.0434,,
1992,MX,9,A,1,20,-99,-99,-99,-99,-99,0.498,,
1992,MX,9,A,2,19,-99,-99,-99,-99,-99,0.426,,
1992,MX,9,A,3,20,-99,-99,-99,-99,-99,0.354,,
1992,MX,12,A,1,20,-99,-99,-99,-99,-99,0.186,,
1992,MX,12,A,2,20,-99,-99,-99,-99,-99,1.902,,
1992,MX,12,A,3,19,-99,-99,-99,-99,-99,0.848,,
1992,MX,15,A,1,17,-99,-99,-99,-99,-99,0.457,,
1992,MX,15,A,2,17,-99,-99,-99,-99,-99,0.355,,
1992,MX,15,A,3,16.5,-99,-99,-99,-99,-99,0.41,,
1992,MX,3,C,1,20,-99,-99,-99,-99,-99,0.205,,
1992,MX,3,C,2,18,-99,-99,-99,-99,-99,0.684,,
1992,MX,3,C,3,19,-99,-99,-99,-99,-99,0.5631,,
1992,MX,5,C,1,20,-99,-99,-99,-99,-99,0.9404,,
1992,MX,5,C,2,20,-99,-99,-99,-99,-99,0.6449,,
1992,MX,5,C,3,20,-99,-99,-99,-99,-99,0.9445,,
1992,MX,7,C,1,20,-99,-99,-99,-99,-99,0.847,,
1992,MX,7,C,2,21,-99,-99,-99,-99,-99,0.523,,
1992,MX,7,C,3,20,-99,-99,-99,-99,-99,0.511,,
1992,MX,10,C,1,20,-99,-99,-99,-99,-99,0.661,,
1992,MX,10,C,2,18,-99,-99,-99,-99,-99,0.448,,
1992,MX,10,C,3,20,-99,-99,-99,-99,-99,0.465,,
1992,MX,14,C,1,17,-99,-99,-99,-99,-99,0.93,,
1992,MX,14,C,2,18,-99,-99,-99,-99,-99,0.52,,
1992,MX,14,C,3,18.5,-99,-99,-99,-99,-99,0.56,,
1992,SC,1,E,1,17,-99,-99,-99,-99,-99,1.623,,
1992,SC,1,E,2,15,-99,-99,-99,-99,-99,2.36,,
1992,SC,1,E,3,20,-99,-99,-99,-99,-99,0.449,,
1992,SC,6,E,1,22.5,-99,-99,-99,-99,-99,0.74,,
1992,SC,6,E,2,20.5,-99,-99,-99,-99,-99,1.176,,
1992,SC,6,E,3,20,-99,-99,-99,-99,-99,1.318,,
1992,SC,9,E,1,17.5,-99,-99,-99,-99,-99,0.566,,
1992,SC,9,E,2,18.5,-99,-99,-99,-99,-99,1.3,,
1992,SC,9,E,3,20.5,-99,-99,-99,-99,-99,0.798,,
1992,SC,10,E,1,16,-99,-99,-99,-99,-99,0.586,,
1992,SC,10,E,2,15,-99,-99,-99,-99,-99,0.768,,
1992,SC,10,E,3,14,-99,-99,-99,-99,-99,0.827,,
1992,SC,14,E,1,17,-99,-99,-99,-99,-99,0.977,,
1992,SC,14,E,2,18,-99,-99,-99,-99,-99,1.341,,
1992,SC,14,E,3,19,-99,-99,-99,-99,-99,1.008,,
1992,SC,2,A,1,16,-99,-99,-99,-99,-99,0.435,,
1992,SC,2,A,2,17,-99,-99,-99,-99,-99,0.602,,
1992,SC,2,A,3,18,-99,-99,-99,-99,-99,0.457,,
1992,SC,4,A,1,15,-99,-99,-99,-99,-99,0.92,,
1992,SC,4,A,2,20,-99,-99,-99,-99,-99,1.375,,
1992,SC,4,A,3,17,-99,-99,-99,-99,-99,0.708,,
1992,SC,8,A,1,21,-99,-99,-99,-99,-99,0.4,,
1992,SC,8,A,2,20,-99,-99,-99,-99,-99,0.632,,
1992,SC,8,A,3,23,-99,-99,-99,-99,-99,0.505,,
1992,SC,12,A,1,14,-99,-99,-99,-99,-99,0.574,,
1992,SC,12,A,2,18,-99,-99,-99,-99,-99,1.073,,
1992,SC,12,A,3,14,-99,-99,-99,-99,-99,0.33,,
1992,SC,15,A,1,12,-99,-99,-99,-99,-99,0.594,,
1992,SC,15,A,2,14,-99,-99,-99,-99,-99,0.839,,
1992,SC,15,A,3,16,-99,-99,-99,-99,-99,0.58,,
1992,SC,3,C,1,16.5,-99,-99,-99,-99,-99,0.261,,
1992,SC,3,C,2,16,-99,-99,-99,-99,-99,0.16,,
1992,SC,3,C,3,16,-99,-99,-99,-99,-99,0.271,,
1992,SC,5,C,1,15,-99,-99,-99,-99,-99,0.18,,
1992,SC,5,C,2,17,-99,-99,-99,-99,-99,0.377,,
1992,SC,5,C,3,12,-99,-99,-99,-99,-99,0.452,,
1992,SC,7,C,1,17,-99,-99,-99,-99,-99,0.1,,
1992,SC,7,C,2,17,-99,-99,-99,-99,-99,0.037,,
1992,SC,7,C,3,16,-99,-99,-99,-99,-99,0.076,,
1992,SC,11,C,1,14,-99,-99,-99,-99,-99,0.462,,
1992,SC,11,C,2,18,-99,-99,-99,-99,-99,0.286,,
1992,SC,11,C,3,14,-99,-99,-99,-99,-99,0.306,,
1992,SC,13,C,1,20,-99,-99,-99,-99,-99,0.553,,
1992,SC,13,C,2,20,-99,-99,-99,-99,-99,0.266,,
1992,SC,13,C,3,20,-99,-99,-99,-99,-99,0.204,,
1992,SP,1,E,1,5,-99,-99,-99,-99,-99,0.4295,,
1992,SP,1,E,2,5,-99,-99,-99,-99,-99,0.5933,,
1992,SP,1,E,3,5,-99,-99,-99,-99,-99,0.4082,,
1992,SP,4,E,1,5,-99,-99,-99,-99,-99,0.6304,,
1992,SP,4,E,2,5,-99,-99,-99,-99,-99,0.3695,,
1992,SP,4,E,3,5,-99,-99,-99,-99,-99,0.5915,,
1992,SP,8,E,1,5,-99,-99,-99,-99,-99,0.4866,,
1992,SP,8,E,2,5,-99,-99,-99,-99,-99,0.0719,,
