"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"35","E08",0.992,"Sc9-20",50,"Ok",3717.80172028183,3717.80172028183,"Within_Range"
"36","E09",1.001,"Sc9-20",50,"Ok",3755.46970632581,3755.46970632581,"Within_Range"
"37","E10",0.812,"Sc9-20 Spike",50,"Ok",2964.44199940214,2964.44199940214,"Within_Range"
"38","E11",0.783,"Sc9-20 Spike",50,"Ok",2843.06737770485,2843.06737770485,"Within_Range"
"39","E12",0.966,"Sc9-20 Spike",50,"Ok",3608.98309393254,3608.98309393254,"Within_Range"
"40","F04",1.118,"Sc6-80",50,"Ok",4245.15352489761,4245.15352489761,"Within_Range"
"41","F05",1.275,"Sc6-80",50,"Ok",4902.25061477601,4902.25061477601,"Within_Range"
"42","F06",1.222,"Sc6-80",50,"Ok",4680.42803029477,4680.42803029477,"Within_Range"
"43","F07",1.036,"Sc9-40",50,"Ok",3901.95631871909,3901.95631871909,"Within_Range"
"44","F08",1.029,"Sc9-40",50,"Ok",3872.65899624043,3872.65899624043,"Within_Range"
"45","F09",1.178,"Sc9-40",50,"Ok",4496.27343185751,4496.27343185751,"Within_Range"
"46","G04",0.774,"Sc8-20",50,"Ok",2805.39939166087,2805.39939166087,"Within_Range"
"47","G05",0.801,"Sc8-20",50,"Ok",2918.40334979282,2918.40334979282,"Within_Range"
"48","G06",0.727,"Sc8-20",50,"Ok",2608.68879787561,2608.68879787561,"Within_Range"
"49","G07",1.074,"Sc9-80",50,"Ok",4060.99892646035,4060.99892646035,"Within_Range"
"50","G08",1.118,"Sc9-80",50,"Ok",4245.15352489761,4245.15352489761,"Within_Range"
"51","G09",1.254,"Sc9-80",50,"Ok",4814.35864734005,4814.35864734005,"Within_Range"
"52","G10",0.41,"Sc12-20 Dup",50,"Ok",1281.93862277082,1281.93862277082,"Within_Range"
"53","G11",0.475,"Sc12-20 Dup",50,"Ok",1553.98518864405,1553.98518864405,"Within_Range"
"54","G12",0.418,"Sc12-20 Dup",50,"Ok",1315.42127703214,1315.42127703214,"Within_Range"
"55","H01",1.156,"Sc2-80",50,"Ok",4404.19613263888,4404.19613263888,"Within_Range"
"56","H02",0.996,"Sc2-80",50,"Ok",3734.54304741249,3734.54304741249,"Within_Range"
"57","H03",1.127,"Sc2-80",50,"Ok",4282.8215109416,4282.8215109416,"Within_Range"
"58","H04",0.789,"Sc8-40",50,"Ok",2868.17936840084,2868.17936840084,"Within_Range"
"59","H05",1.093,"Sc8-40",50,"Ok",4140.52023033099,4140.52023033099,"Within_Range"
"60","H06",1.036,"Sc8-40",50,"Ok",3901.95631871909,3901.95631871909,"Within_Range"
"61","H07",0.343,"Sc10-20",50,"Ok",1001.52139333227,1001.52139333227,"Within_Range"
"62","H08",0.457,"Sc10-20",50,"Ok",1478.64921655608,1478.64921655608,"Within_Range"
"63","H09",0.456,"Sc10-20",50,"Ok",1474.46388477341,1474.46388477341,"Within_Range"
