"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"289","E10",0.898,"Sp14-20 Spike",50,"Ok",3324.38053271132,3324.38053271132,"Within_Range"
"290","E11",0.877,"Sp14-20 Spike",50,"Ok",3236.48856527536,3236.48856527536,"Within_Range"
"291","E12",0.88,"Sp14-20 Spike",50,"Ok",3249.04456062335,3249.04456062335,"Within_Range"
"292","F04",1.047,"Sp11-20",50,"Ok",3947.9949683284,3947.9949683284,"Within_Range"
"293","F05",0.936,"Sp11-20",50,"Ok",3483.42314045259,3483.42314045259,"Within_Range"
"294","F06",1.058,"Sp11-20",50,"Ok",3994.03361793771,3994.03361793771,"Within_Range"
"295","F07",1.176,"Sp14-40",50,"Ok",4487.90276829218,4487.90276829218,"Within_Range"
"296","F08",0.989,"Sp14-40",50,"Ok",3705.24572493383,3705.24572493383,"Within_Range"
"297","F09",0.99,"Sp14-40",50,"Ok",3709.4310567165,3709.4310567165,"Within_Range"
"298","G04",0.54,"Sp11-40",50,"Ok",1826.03175451727,1826.03175451727,"Within_Range"
"299","G05",0.476,"Sp11-40",50,"Ok",1558.17052042671,1558.17052042671,"Within_Range"
"300","G06",0.464,"Sp11-40",50,"Ok",1507.94653903473,1507.94653903473,"Within_Range"
"301","G07",1.165,"Sc1-80",50,"Ok",4441.86411868286,4441.86411868286,"Within_Range"
"302","G08",0.849,"Sc1-80",50,"Ok",3119.29927536074,3119.29927536074,"Within_Range"
"303","G09",1.001,"Sc1-80",50,"Ok",3755.46970632581,3755.46970632581,"Within_Range"
"304","G10",0.871,"Sc2-40 Dup",50,"Ok",3211.37657457937,3211.37657457937,"Within_Range"
"305","G11",0.802,"Sc2-40 Dup",50,"Ok",2922.58868157549,2922.58868157549,"Within_Range"
"306","G12",0.942,"Sc2-40 Dup",50,"Ok",3508.53513114858,3508.53513114858,"Within_Range"
"307","H01",0.715,"Sp8-20",50,"Ok",2558.46481648363,2558.46481648363,"Within_Range"
"308","H02",0.724,"Sp8-20",50,"Ok",2596.13280252762,2596.13280252762,"Within_Range"
"309","H03",0.631,"Sp8-20",50,"Ok",2206.89694673978,2206.89694673978,"Within_Range"
"310","H04",0.446,"Sp13-20",50,"Ok",1432.61056694676,1432.61056694676,"Within_Range"
"311","H05",0.418,"Sp13-20",50,"Ok",1315.42127703214,1315.42127703214,"Within_Range"
"312","H06",0.43,"Sp13-20",50,"Ok",1365.64525842412,1365.64525842412,"Within_Range"
"313","H07",0.815,"Sc1-40",50,"Ok",2976.99799475013,2976.99799475013,"Within_Range"
"314","H08",0.946,"Sc1-40",50,"Ok",3525.27645827924,3525.27645827924,"Within_Range"
"315","H09",0.886,"Sc1-40",50,"Ok",3274.15655131934,3274.15655131934,"Within_Range"
"316","A04",0.49,"Sc4-20",50,"Ok",1616.76516538402,1616.76516538402,"Within_Range"
"317","A05",0.442,"Sc4-20",50,"Ok",1415.8692398161,1415.8692398161,"Within_Range"
"318","A06",0.609,"Sc4-20",50,"Ok",2114.81964752115,2114.81964752115,"Within_Range"
"319","A07",1.231,"Sc8-80",50,"Ok",4718.09601633875,4718.09601633875,"Within_Range"
"320","A08",1.191,"Sc8-80",50,"Ok",4550.68274503215,4550.68274503215,"Within_Range"
"321","A09",1.142,"Sc8-80",50,"Ok",4345.60148768157,4345.60148768157,"Within_Range"
"322","A10",0.63,"Sc10-40",50,"Ok",2202.71161495711,2202.71161495711,"Within_Range"
"323","A11",0.708,"Sc10-40",50,"Ok",2529.16749400498,2529.16749400498,"Within_Range"
"324","A12",0.79,"Sc10-40",50,"Ok",2872.36470018351,2872.36470018351,"Within_Range"
"325","B04",0.884,"Sc4-40",50,"Ok",3265.78588775401,3265.78588775401,"Within_Range"
"326","B05",0.737,"Sc4-40",50,"Ok",2650.54211570226,2650.54211570226,"Within_Range"
"327","B06",0.878,"Sc4-40",50,"Ok",3240.67389705802,3240.67389705802,"Within_Range"
"328","B10",0.581,"Sc10-80",50,"Ok",1997.63035760653,1997.63035760653,"Within_Range"
"329","B11",0.658,"Sc10-80",50,"Ok",2319.90090487173,2319.90090487173,"Within_Range"
"330","B12",0.754,"Sc10-80",50,"Ok",2721.69275600757,2721.69275600757,"Within_Range"
"331","C04",0.954,"Sc4-80",50,"Ok",3558.75911254056,3558.75911254056,"Within_Range"
"332","C05",0.953,"Sc4-80",50,"Ok",3554.57378075789,3554.57378075789,"Within_Range"
"333","C06",0.808,"Sc4-80",50,"Ok",2947.70067227148,2947.70067227148,"Within_Range"
"334","C07",0.961,"Sc8-80 Dup",50,"Ok",3588.05643501921,3588.05643501921,"Within_Range"
"335","C08",0.828,"Sc8-80 Dup",50,"Ok",3031.40730792477,3031.40730792477,"Within_Range"
"336","C09",1.039,"Sc8-80 Dup",50,"Ok",3914.51231406708,3914.51231406708,"Within_Range"
"337","C10",0.422,"Sc12-20",50,"Ok",1332.1626041628,1332.1626041628,"Within_Range"
"338","C11",0.338,"Sc12-20",50,"Ok",980.594734418947,980.594734418947,"Within_Range"
"339","C12",0.384,"Sc12-20",50,"Ok",1173.11999642153,1173.11999642153,"Within_Range"
"340","D04",0.767,"Sc6-20",50,"Ok",2776.10206918221,2776.10206918221,"Within_Range"
"341","D05",0.756,"Sc6-20",50,"Ok",2730.0634195729,2730.0634195729,"Within_Range"
"342","D06",0.84,"Sc6-20",50,"Ok",3081.63128931675,3081.63128931675,"Within_Range"
"343","D10",0.848,"Sc2-80 Spike",50,"Ok",3115.11394357807,3115.11394357807,"Within_Range"
"344","D11",1.153,"Sc2-80 Spike",50,"Ok",4391.64013729088,4391.64013729088,"Within_Range"
"345","D12",1.066,"Sc2-80 Spike",50,"Ok",4027.51627219903,4027.51627219903,"Within_Range"
"346","E04",1.04,"Sc6-40",50,"Ok",3918.69764584974,3918.69764584974,"Within_Range"
"347","E05",1.127,"Sc6-40",50,"Ok",4282.8215109416,4282.8215109416,"Within_Range"
"348","E06",0.998,"Sc6-40",50,"Ok",3742.91371097782,3742.91371097782,"Within_Range"
"349","E07",0.834,"Sc9-20",50,"Ok",3056.51929862076,3056.51929862076,"Within_Range"
"350","E08",0.992,"Sc9-20",50,"Ok",3717.80172028183,3717.80172028183,"Within_Range"
"351","E09",1.001,"Sc9-20",50,"Ok",3755.46970632581,3755.46970632581,"Within_Range"
"352","E10",0.812,"Sc9-20 Spike",50,"Ok",2964.44199940214,2964.44199940214,"Within_Range"
"353","E11",0.783,"Sc9-20 Spike",50,"Ok",2843.06737770485,2843.06737770485,"Within_Range"
"354","E12",0.966,"Sc9-20 Spike",50,"Ok",3608.98309393254,3608.98309393254,"Within_Range"
"355","F04",1.118,"Sc6-80",50,"Ok",4245.15352489761,4245.15352489761,"Within_Range"
"356","F05",1.275,"Sc6-80",50,"Ok",4902.25061477601,4902.25061477601,"Within_Range"
"357","F06",1.222,"Sc6-80",50,"Ok",4680.42803029477,4680.42803029477,"Within_Range"
"358","F07",1.036,"Sc9-40",50,"Ok",3901.95631871909,3901.95631871909,"Within_Range"
"359","F08",1.029,"Sc9-40",50,"Ok",3872.65899624043,3872.65899624043,"Within_Range"
"360","F09",1.178,"Sc9-40",50,"Ok",4496.27343185751,4496.27343185751,"Within_Range"
"361","G04",0.774,"Sc8-20",50,"Ok",2805.39939166087,2805.39939166087,"Within_Range"
"362","G05",0.801,"Sc8-20",50,"Ok",2918.40334979282,2918.40334979282,"Within_Range"
"363","G06",0.727,"Sc8-20",50,"Ok",2608.68879787561,2608.68879787561,"Within_Range"
"364","G07",1.074,"Sc9-80",50,"Ok",4060.99892646035,4060.99892646035,"Within_Range"
"365","G08",1.118,"Sc9-80",50,"Ok",4245.15352489761,4245.15352489761,"Within_Range"
"366","G09",1.254,"Sc9-80",50,"Ok",4814.35864734005,4814.35864734005,"Within_Range"
"367","G10",0.41,"Sc12-20 Dup",50,"Ok",1281.93862277082,1281.93862277082,"Within_Range"
"368","G11",0.475,"Sc12-20 Dup",50,"Ok",1553.98518864405,1553.98518864405,"Within_Range"
"369","G12",0.418,"Sc12-20 Dup",50,"Ok",1315.42127703214,1315.42127703214,"Within_Range"
"370","H01",1.156,"Sc2-80",50,"Ok",4404.19613263888,4404.19613263888,"Within_Range"
"371","H02",0.996,"Sc2-80",50,"Ok",3734.54304741249,3734.54304741249,"Within_Range"
"372","H03",1.127,"Sc2-80",50,"Ok",4282.8215109416,4282.8215109416,"Within_Range"
"373","H04",0.789,"Sc8-40",50,"Ok",2868.17936840084,2868.17936840084,"Within_Range"
"374","H05",1.093,"Sc8-40",50,"Ok",4140.52023033099,4140.52023033099,"Within_Range"
"375","H06",1.036,"Sc8-40",50,"Ok",3901.95631871909,3901.95631871909,"Within_Range"
"376","H07",0.343,"Sc10-20",50,"Ok",1001.52139333227,1001.52139333227,"Within_Range"
"377","H08",0.457,"Sc10-20",50,"Ok",1478.64921655608,1478.64921655608,"Within_Range"
"378","H09",0.456,"Sc10-20",50,"Ok",1474.46388477341,1474.46388477341,"Within_Range"
"379","A04",0.674,"Sc12-80",50,"Ok",2358.92691586273,2358.92691586273,"Within_Range"
"380","A05",0.585,"Sc12-80",50,"Ok",2000.39312126711,2000.39312126711,"Within_Range"
"381","A06",0.676,"Sc12-80",50,"Ok",2366.98385506713,2366.98385506713,"Within_Range"
"382","A07",0.331,"P1A-40",50,"Ok",977.161842308826,977.161842308826,"Within_Range"
"383","A08",0.431,"P1A-40",50,"Ok",1380.00880252862,1380.00880252862,"Within_Range"
"384","A09",0.383,"P1A-40",50,"Ok",1186.64226162312,1186.64226162312,"Within_Range"
"385","A10",0.06,"P2B-20",50,"Ok",-114.553419886827,0,"bdl"
"386","A11",0.06,"P2B-20",50,"Ok",-114.553419886827,0,"bdl"
"387","A12",0.063,"P2B-20",50,"Ok",-102.468011080233,0,"bdl"
"388","B04",0.704,"Sc14-20",50,"Ok",2479.78100392867,2479.78100392867,"Within_Range"
"389","B05",0.657,"Sc14-20",50,"Ok",2290.44293262537,2290.44293262537,"Within_Range"
"390","B06",0.63,"Sc14-20",50,"Ok",2181.67425336602,2181.67425336602,"Within_Range"
"391","B10",0.578,"P2B-40",50,"Ok",1972.19383405173,1972.19383405173,"Within_Range"
"392","B11",0.531,"P2B-40",50,"Ok",1782.85576274842,1782.85576274842,"Within_Range"
"393","B12",0.424,"P2B-40",50,"Ok",1351.80951531324,1351.80951531324,"Within_Range"
"394","C04",0.83,"Sc14-40",50,"Ok",2987.36817380562,2987.36817380562,"Within_Range"
"395","C05",0.775,"Sc14-40",50,"Ok",2765.80234568473,2765.80234568473,"Within_Range"
"396","C06",0.721,"Sc14-40",50,"Ok",2548.26498716604,2548.26498716604,"Within_Range"
"397","C07",0.411,"P1A-40 Dup",50,"Ok",1299.43941048466,1299.43941048466,"Within_Range"
"398","C08",0.417,"P1A-40 Dup",50,"Ok",1323.61022809785,1323.61022809785,"Within_Range"
"399","C09",0.429,"P1A-40 Dup",50,"Ok",1371.95186332423,1371.95186332423,"Within_Range"
"400","C10",0.067,"P3A-20",50,"Ok",-86.3541326714407,0,"bdl"
"401","C11",0.068,"P3A-20",50,"Ok",-82.3256630692427,0,"bdl"
"402","C12",0.077,"P3A-20",50,"Ok",-46.0694366494609,0,"bdl"
"403","D04",0.74,"Sc14-80",50,"Ok",2624.8059096078,2624.8059096078,"Within_Range"
"404","D05",0.827,"Sc14-80",50,"Ok",2975.28276499902,2975.28276499902,"Within_Range"
"405","D06",0.734,"Sc14-80",50,"Ok",2600.63509199461,2600.63509199461,"Within_Range"
"406","D10",0.579,"Sc12-40 Spike",50,"Ok",1976.22230365392,1976.22230365392,"Within_Range"
"407","D11",0.471,"Sc12-40 Spike",50,"Ok",1541.14758661654,1541.14758661654,"Within_Range"
"408","D12",0.57,"Sc12-40 Spike",50,"Ok",1939.96607723414,1939.96607723414,"Within_Range"
"409","E04",0.497,"Sc15-20",50,"Ok",1645.88779627369,1645.88779627369,"Within_Range"
"410","E05",0.615,"Sc15-20",50,"Ok",2121.24720933305,2121.24720933305,"Within_Range"
"411","E06",0.521,"Sc15-20",50,"Ok",1742.57106672644,1742.57106672644,"Within_Range"
"412","E07",0.124,"P1B-20",50,"Ok",143.268634653844,143.268634653844,"Within_Range"
"413","E08",0.128,"P1B-20",50,"Ok",159.382513062636,159.382513062636,"Within_Range"
"414","E09",0.12,"P1B-20",50,"Ok",127.154756245052,127.154756245052,"Within_Range"
"415","E10",0.204,"P1B-20 Spike",50,"Ok",465.546202829682,465.546202829682,"Within_Range"
"416","E11",0.197,"P1B-20 Spike",50,"Ok",437.346915614297,437.346915614297,"Within_Range"
"417","E12",0.199,"P1B-20 Spike",50,"Ok",445.403854818693,445.403854818693,"Within_Range"
"418","F04",0.656,"Sc15-40",50,"Ok",2286.41446302317,2286.41446302317,"Within_Range"
"419","F05",0.501,"Sc15-40",50,"Ok",1662.00167468248,1662.00167468248,"Within_Range"
"420","F06",0.535,"Sc15-40",50,"Ok",1798.96964115721,1798.96964115721,"Within_Range"
"421","F07",0.065,"P1B-40",50,"Ok",-94.4110718758367,0,"bdl"
"422","F08",0.069,"P1B-40",50,"Ok",-78.2971934670447,0,"bdl"
"423","F09",0.062,"P1B-40",50,"Ok",-106.496480682431,0,"bdl"
"424","G04",0.812,"Sc15-80",50,"Ok",2914.85572096605,2914.85572096605,"Within_Range"
"425","G05",0.822,"Sc15-80",50,"Ok",2955.14041698803,2955.14041698803,"Within_Range"
"426","G06",0.751,"Sc15-80",50,"Ok",2669.11907523198,2669.11907523198,"Within_Range"
"427","G07",0.551,"P2A-20",50,"Ok",1863.42515479238,1863.42515479238,"Within_Range"
"428","G08",0.49,"P2A-20",50,"Ok",1617.6885090583,1617.6885090583,"Within_Range"
"429","G09",0.408,"P2A-20",50,"Ok",1287.35400167807,1287.35400167807,"Within_Range"
"430","G10",0.065,"P3A-20 Dup",50,"Ok",-94.4110718758367,0,"bdl"
"431","G11",0.069,"P3A-20 Dup",50,"Ok",-78.2971934670447,0,"bdl"
"432","G12",0.071,"P3A-20 Dup",50,"Ok",-70.2402542626488,0,"bdl"
"433","H01",0.422,"Sc12-40",50,"Ok",1343.75257610884,1343.75257610884,"Within_Range"
"434","H02",0.472,"Sc12-40",50,"Ok",1545.17605621874,1545.17605621874,"Within_Range"
"435","H03",0.563,"Sc12-40",50,"Ok",1911.76679001876,1911.76679001876,"Within_Range"
"436","H04",0.306,"P1A-20",50,"Ok",876.450102253876,876.450102253876,"Within_Range"
"437","H05",0.273,"P1A-20",50,"Ok",743.510605381343,743.510605381343,"Within_Range"
"438","H06",0.308,"P1A-20",50,"Ok",884.507041458272,884.507041458272,"Within_Range"
"439","H07",0.449,"P2A-40",50,"Ok",1452.52125536819,1452.52125536819,"Within_Range"
"440","H08",0.411,"P2A-40",50,"Ok",1299.43941048466,1299.43941048466,"Within_Range"
"441","H09",0.382,"P2A-40",50,"Ok",1182.61379202092,1182.61379202092,"Within_Range"
"442","A04",0.075,"P3B-20",50,"Ok",-28.166139951176,0,"bdl"
"443","A05",0.068,"P3B-20",50,"Ok",-57.3143444253874,0,"bdl"
"444","A06",0.07,"P3B-20",50,"Ok",-48.9862860041841,0,"bdl"
"445","A07",0.489,"P5B-20",50,"Ok",1695.7419532379,1695.7419532379,"Within_Range"
"446","A08",0.526,"P5B-20",50,"Ok",1849.81103403016,1849.81103403016,"Within_Range"
"447","A09",0.498,"P5B-20",50,"Ok",1733.21821613332,1733.21821613332,"Within_Range"
"448","A10",0.437,"P6B-40",50,"Ok",1479.21243428662,1479.21243428662,"Within_Range"
"449","A11",0.48,"P6B-40",50,"Ok",1658.26569034249,1658.26569034249,"Within_Range"
"450","A12",0.446,"P6B-40",50,"Ok",1516.68869718203,1516.68869718203,"Within_Range"
"451","B04",0.112,"P3B-40",50,"Ok",125.902940841085,125.902940841085,"Within_Range"
"452","B05",0.106,"P3B-40",50,"Ok",100.918765577475,100.918765577475,"Within_Range"
"453","B06",0.107,"P3B-40",50,"Ok",105.082794788077,105.082794788077,"Within_Range"
"454","B10",0.486,"P7A-20",50,"Ok",1683.2498656061,1683.2498656061,"Within_Range"
"455","B11",0.465,"P7A-20",50,"Ok",1595.80525218346,1595.80525218346,"Within_Range"
"456","B12",0.423,"P7A-20",50,"Ok",1420.9160253382,1420.9160253382,"Within_Range"
"457","C04",0.382,"P4A-20",50,"Ok",1250.19082770353,1250.19082770353,"Within_Range"
"458","C05",0.396,"P4A-20",50,"Ok",1308.48723665195,1308.48723665195,"Within_Range"
"459","C06",0.368,"P4A-20",50,"Ok",1191.89441875511,1191.89441875511,"Within_Range"
"460","C07",0.558,"P5B-20 Dup",50,"Ok",1983.05996876942,1983.05996876942,"Within_Range"
"461","C08",0.522,"P5B-20 Dup",50,"Ok",1833.15491718776,1833.15491718776,"Within_Range"
"462","C09",0.503,"P5B-20 Dup",50,"Ok",1754.03836218633,1754.03836218633,"Within_Range"
"463","C10",0.63,"P7A-40",50,"Ok",2282.87007193274,2282.87007193274,"Within_Range"
"464","C11",0.573,"P7A-40",50,"Ok",2045.52040692844,2045.52040692844,"Within_Range"
"465","C12",0.604,"P7A-40",50,"Ok",2174.60531245709,2174.60531245709,"Within_Range"
"466","D04",0.5,"P4A-40",50,"Ok",1741.54627455452,1741.54627455452,"Within_Range"
"467","D05",0.468,"P4A-40",50,"Ok",1608.29733981527,1608.29733981527,"Within_Range"
"468","D06",0.372,"P4A-40",50,"Ok",1208.55053559751,1208.55053559751,"Within_Range"
"469","D10",0.138,"P3A-40 Spike",50,"Ok",234.167700316728,234.167700316728,"Within_Range"
"470","D11",0.131,"P3A-40 Spike",50,"Ok",205.019495842516,205.019495842516,"Within_Range"
"471","D12",0.121,"P3A-40 Spike",50,"Ok",163.3792037365,163.3792037365,"Within_Range"
"472","E04",0.394,"P4B-20",50,"Ok",1300.15917823075,1300.15917823075,"Within_Range"
"473","E05",0.34,"P4B-20",50,"Ok",1075.30160085826,1075.30160085826,"Within_Range"
"474","E06",0.352,"P4B-20",50,"Ok",1125.26995138548,1125.26995138548,"Within_Range"
"475","E07",0.525,"P5B-40",50,"Ok",1845.64700481956,1845.64700481956,"Within_Range"
"476","E08",0.475,"P5B-40",50,"Ok",1637.44554428948,1637.44554428948,"Within_Range"
"477","E09",0.388,"P5B-40",50,"Ok",1275.17500296714,1275.17500296714,"Within_Range"
"478","E10",0.492,"P5B-40 Spike",50,"Ok",1708.23404086971,1708.23404086971,"Within_Range"
"479","E11",0.541,"P5B-40 Spike",50,"Ok",1912.27147218919,1912.27147218919,"Within_Range"
"480","E12",0.529,"P5B-40 Spike",50,"Ok",1862.30312166197,1862.30312166197,"Within_Range"
"481","F04",0.365,"P4B-40",50,"Ok",1179.4023311233,1179.4023311233,"Within_Range"
"482","F05",0.322,"P4B-40",50,"Ok",1000.34907506743,1000.34907506743,"Within_Range"
"483","F06",0.321,"P4B-40",50,"Ok",996.185045856828,996.185045856828,"Within_Range"
"484","F07",0.535,"P6A-20",50,"Ok",1887.28729692558,1887.28729692558,"Within_Range"
"485","F08",0.448,"P6A-20",50,"Ok",1525.01675560324,1525.01675560324,"Within_Range"
"486","F09",0.421,"P6A-20",50,"Ok",1412.58796691699,1412.58796691699,"Within_Range"
"487","G04",0.487,"P5A-20",50,"Ok",1687.4138948167,1687.4138948167,"Within_Range"
"488","G05",0.477,"P5A-20",50,"Ok",1645.77360271068,1645.77360271068,"Within_Range"
"489","G06",0.43,"P5A-20",50,"Ok",1450.06422981241,1450.06422981241,"Within_Range"
"490","G07",0.45,"P6A-40",50,"Ok",1533.34481402444,1533.34481402444,"Within_Range"
"491","G08",0.475,"P6A-40",50,"Ok",1637.44554428948,1637.44554428948,"Within_Range"
"492","G09",0.432,"P6A-40",50,"Ok",1458.39228823361,1458.39228823361,"Within_Range"
"493","G10",0.528,"P7A-40 Dup",50,"Ok",1858.13909245137,1858.13909245137,"Within_Range"
"494","G11",0.518,"P7A-40 Dup",50,"Ok",1816.49880034535,1816.49880034535,"Within_Range"
"495","G12",0.532,"P7A-40 Dup",50,"Ok",1874.79520929377,1874.79520929377,"Within_Range"
"496","H01",0.068,"P3A-40",50,"Ok",-57.3143444253874,0,"bdl"
"497","H02",0.093,"P3A-40",50,"Ok",46.7863858396536,46.7863858396536,"Within_Range"
"498","H03",0.066,"P3A-40",50,"Ok",-65.6424028465907,0,"bdl"
"499","H04",0.522,"P5A-40",50,"Ok",1833.15491718776,1833.15491718776,"Within_Range"
"500","H05",0.607,"P5A-40",50,"Ok",2187.0974000889,2187.0974000889,"Within_Range"
"501","H06",0.533,"P5A-40",50,"Ok",1878.95923850438,1878.95923850438,"Within_Range"
"502","H07",0.608,"P6B-20",50,"Ok",2191.2614292995,2191.2614292995,"Within_Range"
"503","H08",0.633,"P6B-20",50,"Ok",2295.36215956454,2295.36215956454,"Within_Range"
"504","H09",0.653,"P6B-20",50,"Ok",2378.64274377657,2378.64274377657,"Within_Range"
"505","A04",0.493,"P7B-40",50,"Ok",1722.84989866454,1722.84989866454,"Within_Range"
"506","A05",0.471,"P7B-40",50,"Ok",1629.11750752213,1629.11750752213,"Within_Range"
"507","A06",0.545,"P7B-40",50,"Ok",1944.39918681932,1944.39918681932,"Within_Range"
"508","A07",0.538,"P9B-40",50,"Ok",1914.57524418309,1914.57524418309,"Within_Range"
"509","A08",0.566,"P9B-40",50,"Ok",2033.87101472798,2033.87101472798,"Within_Range"
"510","A09",0.507,"P9B-40",50,"Ok",1782.49778393698,1782.49778393698,"Within_Range"
"511","A10",0.47,"P11A-20",50,"Ok",1624.85694428838,1624.85694428838,"Within_Range"
"512","A11",0.402,"P11A-20",50,"Ok",1335.13864439367,1335.13864439367,"Within_Range"
"513","A12",0.512,"P11A-20",50,"Ok",1803.80060010571,1803.80060010571,"Within_Range"
"514","B04",0.595,"P8A-20",50,"Ok",2157.4273485066,2157.4273485066,"Within_Range"
"515","B05",0.544,"P8A-20",50,"Ok",1940.13862358557,1940.13862358557,"Within_Range"
"516","B06",0.564,"P8A-20",50,"Ok",2025.34988826048,2025.34988826048,"Within_Range"
"517","B10",0.486,"P11A-40",50,"Ok",1693.02595602832,1693.02595602832,"Within_Range"
"518","B11",0.604,"P11A-40",50,"Ok",2195.77241761031,2195.77241761031,"Within_Range"
"519","B12",0.571,"P11A-40",50,"Ok",2055.1738308967,2055.1738308967,"Within_Range"
"520","C04",0.653,"P8A-40",50,"Ok",2404.54001606386,2404.54001606386,"Within_Range"
"521","C05",0.58,"P8A-40",50,"Ok",2093.51890000042,2093.51890000042,"Within_Range"
"522","C06",0.54,"P8A-40",50,"Ok",1923.09637065059,1923.09637065059,"Within_Range"
"523","C07",0.529,"P9B-40 Dup",50,"Ok",1876.23017507938,1876.23017507938,"Within_Range"
"524","C08",0.553,"P9B-40 Dup",50,"Ok",1978.48369268928,1978.48369268928,"Within_Range"
"525","C09",0.482,"P9B-40 Dup",50,"Ok",1675.98370309333,1675.98370309333,"Within_Range"
"526","C10",0.542,"P11B-20",50,"Ok",1931.61749711808,1931.61749711808,"Within_Range"
"527","C11",0.6,"P11B-20",50,"Ok",2178.73016467533,2178.73016467533,"Within_Range"
"528","C12",0.598,"P11B-20",50,"Ok",2170.20903820784,2170.20903820784,"Within_Range"
"529","D04",0.469,"P8B-20",50,"Ok",1620.59638105464,1620.59638105464,"Within_Range"
"530","D05",0.415,"P8B-20",50,"Ok",1390.52596643237,1390.52596643237,"Within_Range"
"531","D06",0.433,"P8B-20",50,"Ok",1467.21610463979,1467.21610463979,"Within_Range"
"532","D10",0.551,"P7B-20 Spike",50,"Ok",1969.96256622179,1969.96256622179,"Within_Range"
"533","D11",0.515,"P7B-20 Spike",50,"Ok",1816.58228980694,1816.58228980694,"Within_Range"
"534","D12",0.557,"P7B-20 Spike",50,"Ok",1995.52594562426,1995.52594562426,"Within_Range"
"535","E04",0.46,"P8B-40",50,"Ok",1582.25131195093,1582.25131195093,"Within_Range"
"536","E05",0.637,"P8B-40",50,"Ok",2336.37100432392,2336.37100432392,"Within_Range"
"537","E06",0.601,"P8B-40",50,"Ok",2182.99072790908,2182.99072790908,"Within_Range"
"538","E07",0.415,"P10A-20",50,"Ok",1390.52596643237,1390.52596643237,"Within_Range"
"539","E08",0.448,"P10A-20",50,"Ok",1531.12455314598,1531.12455314598,"Within_Range"
"540","E09",0.415,"P10A-20",50,"Ok",1390.52596643237,1390.52596643237,"Within_Range"
"541","E10",0.384,"P10A-20 Spike",50,"Ok",1258.44850618625,1258.44850618625,"Within_Range"
"542","E11",0.42,"P10A-20 Spike",50,"Ok",1411.8287826011,1411.8287826011,"Within_Range"
"543","E12",0.487,"P10A-20 Spike",50,"Ok",1697.28651926206,1697.28651926206,"Within_Range"
"544","F04",0.346,"P9A-20",50,"Ok",1096.54710330391,1096.54710330391,"Within_Range"
"545","F05",0.345,"P9A-20",50,"Ok",1092.28654007016,1092.28654007016,"Within_Range"
"546","F06",0.324,"P9A-20",50,"Ok",1002.8147121615,1002.8147121615,"Within_Range"
"547","F07",0.383,"P10A-40",50,"Ok",1254.1879429525,1254.1879429525,"Within_Range"
"548","F08",0.339,"P10A-40",50,"Ok",1066.72316066769,1066.72316066769,"Within_Range"
"549","F09",0.349,"P10A-40",50,"Ok",1109.32879300515,1109.32879300515,"Within_Range"
"550","G04",0.55,"P9A-40",50,"Ok",1965.70200298804,1965.70200298804,"Within_Range"
"551","G05",0.447,"P9A-40",50,"Ok",1526.86398991223,1526.86398991223,"Within_Range"
"552","G06",0.444,"P9A-40",50,"Ok",1514.08230021099,1514.08230021099,"Within_Range"
"553","G07",0.542,"P10B-20",50,"Ok",1931.61749711808,1931.61749711808,"Within_Range"
"554","G08",0.562,"P10B-20",50,"Ok",2016.82876179299,2016.82876179299,"Within_Range"
"555","G09",0.55,"P10B-20",50,"Ok",1965.70200298804,1965.70200298804,"Within_Range"
"556","G10",0.44,"P11B-20 Dup",50,"Ok",1497.04004727601,1497.04004727601,"Within_Range"
"557","G11",0.6,"P11B-20 Dup",50,"Ok",2178.73016467533,2178.73016467533,"Within_Range"
"558","G12",0.427,"P11B-20 Dup",50,"Ok",1441.65272523732,1441.65272523732,"Within_Range"
"559","H01",0.482,"P7B-20",50,"Ok",1675.98370309333,1675.98370309333,"Within_Range"
"560","H02",0.502,"P7B-20",50,"Ok",1761.19496776825,1761.19496776825,"Within_Range"
"561","H03",0.46,"P7B-20",50,"Ok",1582.25131195093,1582.25131195093,"Within_Range"
"562","H04",0.371,"P9B-20",50,"Ok",1203.06118414755,1203.06118414755,"Within_Range"
"563","H05",0.394,"P9B-20",50,"Ok",1301.05413852371,1301.05413852371,"Within_Range"
"564","H06",0.341,"P9B-20",50,"Ok",1075.24428713518,1075.24428713518,"Within_Range"
"565","H07",0.54,"P10B-40",50,"Ok",1923.09637065059,1923.09637065059,"Within_Range"
"566","H08",0.472,"P10B-40",50,"Ok",1633.37807075588,1633.37807075588,"Within_Range"
"567","H09",0.424,"P10B-40",50,"Ok",1428.87103553608,1428.87103553608,"Within_Range"
"568","A04",0.672,"P12A-20",50,"Ok",2234.21406457127,2234.21406457127,"Within_Range"
"569","A05",0.529,"P12A-20",50,"Ok",1701.34997856166,1701.34997856166,"Within_Range"
"570","A06",0.548,"P12A-20",50,"Ok",1772.15010187762,1772.15010187762,"Within_Range"
"571","A07",0.939,"P3A-40",1,"Ok",64.5828422654904,64.5828422654904,"Within_Range"
"572","A08",0.984,"P3A-40",1,"Ok",67.9365323172991,67.9365323172991,"Within_Range"
"573","A09",0.609,"P3A-40",1,"Ok",39.9891152188931,39.9891152188931,"Within_Range"
"574","B04",0.656,"P12A-40",50,"Ok",2174.59290809467,2174.59290809467,"Within_Range"
"575","B05",0.619,"P12A-40",50,"Ok",2036.71898374253,2036.71898374253,"Within_Range"
