"","Wells","Abs","IDs","Dilution","H2S_Dilute","Conc","H2S_Conc_Final","H2S_info"
"27","D06",0.734,"Sc14-80",50,"Ok",2600.63509199461,2600.63509199461,"Within_Range"
"28","D10",0.579,"Sc12-40 Spike",50,"Ok",1976.22230365392,1976.22230365392,"Within_Range"
"29","D11",0.471,"Sc12-40 Spike",50,"Ok",1541.14758661654,1541.14758661654,"Within_Range"
"30","D12",0.57,"Sc12-40 Spike",50,"Ok",1939.96607723414,1939.96607723414,"Within_Range"
"31","E04",0.497,"Sc15-20",50,"Ok",1645.88779627369,1645.88779627369,"Within_Range"
"32","E05",0.615,"Sc15-20",50,"Ok",2121.24720933305,2121.24720933305,"Within_Range"
"33","E06",0.521,"Sc15-20",50,"Ok",1742.57106672644,1742.57106672644,"Within_Range"
"34","E07",0.124,"P1B-20",50,"Ok",143.268634653844,143.268634653844,"Within_Range"
"35","E08",0.128,"P1B-20",50,"Ok",159.382513062636,159.382513062636,"Within_Range"
"36","E09",0.12,"P1B-20",50,"Ok",127.154756245052,127.154756245052,"Within_Range"
"37","E10",0.204,"P1B-20 Spike",50,"Ok",465.546202829682,465.546202829682,"Within_Range"
"38","E11",0.197,"P1B-20 Spike",50,"Ok",437.346915614297,437.346915614297,"Within_Range"
"39","E12",0.199,"P1B-20 Spike",50,"Ok",445.403854818693,445.403854818693,"Within_Range"
"40","F04",0.656,"Sc15-40",50,"Ok",2286.41446302317,2286.41446302317,"Within_Range"
"41","F05",0.501,"Sc15-40",50,"Ok",1662.00167468248,1662.00167468248,"Within_Range"
"42","F06",0.535,"Sc15-40",50,"Ok",1798.96964115721,1798.96964115721,"Within_Range"
"43","F07",0.065,"P1B-40",50,"Ok",-94.4110718758367,0,"bdl"
"44","F08",0.069,"P1B-40",50,"Ok",-78.2971934670447,0,"bdl"
"45","F09",0.062,"P1B-40",50,"Ok",-106.496480682431,0,"bdl"
"46","G04",0.812,"Sc15-80",50,"Ok",2914.85572096605,2914.85572096605,"Within_Range"
"47","G05",0.822,"Sc15-80",50,"Ok",2955.14041698803,2955.14041698803,"Within_Range"
"48","G06",0.751,"Sc15-80",50,"Ok",2669.11907523198,2669.11907523198,"Within_Range"
"49","G07",0.551,"P2A-20",50,"Ok",1863.42515479238,1863.42515479238,"Within_Range"
"50","G08",0.49,"P2A-20",50,"Ok",1617.6885090583,1617.6885090583,"Within_Range"
"51","G09",0.408,"P2A-20",50,"Ok",1287.35400167807,1287.35400167807,"Within_Range"
"52","G10",0.065,"P3A-20 Dup",50,"Ok",-94.4110718758367,0,"bdl"
"53","G11",0.069,"P3A-20 Dup",50,"Ok",-78.2971934670447,0,"bdl"
"54","G12",0.071,"P3A-20 Dup",50,"Ok",-70.2402542626488,0,"bdl"
"55","H01",0.422,"Sc12-40",50,"Ok",1343.75257610884,1343.75257610884,"Within_Range"
"56","H02",0.472,"Sc12-40",50,"Ok",1545.17605621874,1545.17605621874,"Within_Range"
"57","H03",0.563,"Sc12-40",50,"Ok",1911.76679001876,1911.76679001876,"Within_Range"
"58","H04",0.306,"P1A-20",50,"Ok",876.450102253876,876.450102253876,"Within_Range"
"59","H05",0.273,"P1A-20",50,"Ok",743.510605381343,743.510605381343,"Within_Range"
"60","H06",0.308,"P1A-20",50,"Ok",884.507041458272,884.507041458272,"Within_Range"
"61","H07",0.449,"P2A-40",50,"Ok",1452.52125536819,1452.52125536819,"Within_Range"
"62","H08",0.411,"P2A-40",50,"Ok",1299.43941048466,1299.43941048466,"Within_Range"
"63","H09",0.382,"P2A-40",50,"Ok",1182.61379202092,1182.61379202092,"Within_Range"
